timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1585851525892,12073,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851525892,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851526893,66946,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851526893,20420,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851526893,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851527893,66963,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851527893,17928,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851527893,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851528894,66956,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851528894,16712,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851528894,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851529894,66973,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851529894,16253,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851529894,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851530895,66981,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851530895,16753,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851530895,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851531895,66972,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851531895,17852,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851531895,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851532896,66962,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851532896,17958,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851532896,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851533896,66967,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851533896,15203,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851533896,1000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851534896,66964,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851534896,16319,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851534896,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851535896,66960,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851535896,16330,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851535896,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851536897,66929,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851536897,16298,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851536897,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851537897,66924,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851537897,13124,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851537897,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851538897,66917,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851538897,11700,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851538897,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851539898,66905,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851539898,12403,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851539898,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851540898,66904,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851540898,17439,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851540898,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851541899,66901,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851541899,17484,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851541899,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851542900,66986,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851542900,23475,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851542900,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851543900,66971,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851543900,16370,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851543900,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851544901,66962,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851544901,15587,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851544901,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851545901,67055,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851545901,15128,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851545901,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851546902,67058,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851546902,15483,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851546902,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851547902,67058,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851547902,17241,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851547902,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851548902,67080,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851548902,17102,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851548902,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851549902,67055,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851549902,16762,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851549902,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851550903,67034,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851550903,16400,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851550903,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851551904,67026,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851551904,16788,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851551904,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851552905,67019,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851552905,15642,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851552905,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851553905,67012,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851553905,15880,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851553905,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851554905,66995,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851554905,17525,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851554905,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851555906,66988,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851555906,14015,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851555906,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851556906,66983,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851556906,16338,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851556906,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851557907,66979,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851557907,19756,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851557907,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851558907,66978,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851558907,15185,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851558907,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851559908,66971,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851559908,15048,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851559908,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851560909,66984,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851560909,14413,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851560909,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851561909,66977,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851561909,17115,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851561909,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851562910,66979,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851562910,16691,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851562910,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851563910,66992,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851563910,16774,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851563910,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851564910,67042,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851564910,20088,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851564910,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851565910,67030,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851565910,14693,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851565910,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851566911,67024,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851566911,15961,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851566911,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851567912,67018,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851567912,17832,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851567912,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851568912,67012,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851568912,17170,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851568912,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851569913,67012,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851569913,14417,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851569913,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851570913,67017,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851570913,15055,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851570913,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851571913,67036,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851571913,17903,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851571913,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851572913,67035,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851572913,17200,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851572913,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851573913,67043,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851573913,16334,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851573913,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851574913,67042,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851574913,19038,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851574913,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851575914,67072,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851575914,13689,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851575914,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851576914,67077,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851576914,23288,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851576914,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851577914,67065,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851577914,13253,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851577914,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851578915,67053,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851578915,19058,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851578915,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851579915,67055,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851579915,19766,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851579915,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851580916,67043,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851580916,13247,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851580916,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851581917,67029,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851581917,15143,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851581917,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851582917,67035,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851582917,16338,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851582917,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851583918,67020,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851583918,16866,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851583918,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851584919,67005,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851584919,19545,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851584919,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851585919,66987,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851585919,22872,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851585919,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851586920,66990,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851586920,12903,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851586920,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851587921,66975,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851587921,18208,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851587921,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851588922,66978,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851588922,18276,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851588922,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851589922,67060,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851589922,16294,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851589922,1000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851590923,67063,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851590923,18199,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851590923,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851591924,67065,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851591924,15171,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851591924,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851592924,67075,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851592924,19751,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851592924,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851593924,67040,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851593924,19746,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851593924,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851594924,67042,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851594924,19042,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851594924,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851595924,67027,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851595924,14338,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851595924,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851596925,67016,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851596925,17655,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851596925,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851597925,67017,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851597925,17928,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851597925,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851598925,67000,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851598925,18297,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851598925,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851599925,66993,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851599925,20325,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851599925,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851600926,66986,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851600926,14710,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851600926,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851601926,66996,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851601926,10549,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851601926,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851602926,66995,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851602926,15422,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851602926,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851603927,66991,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851603927,12851,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851603927,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851604928,66989,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851604928,10860,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851604928,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851605928,66989,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851605928,12878,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851605928,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851606929,66988,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851606929,11327,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851606929,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851607929,66990,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851607929,11237,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851607929,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851608929,66989,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851608929,13120,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851608929,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851609930,66992,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851609930,12098,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851609930,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851610930,66991,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851610930,14828,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851610930,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851611930,66991,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851611930,12450,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851611930,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851612931,66990,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851612931,12076,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851612931,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851613931,66990,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851613931,14275,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851613931,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
